date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,views,comments,likes,dislikes,shares,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_impressions,annotation_clickable_impressions,annotation_clicks,annotation_click_through_rate,annotation_closable_impressions,annotation_closes,annotation_close_rate,card_teaser_impressions,card_teaser_clicks,card_teaser_click_rate,card_impressions,card_clicks,card_click_rate,subscribers_gained,subscribers_lost,videos_added_to_playlists,videos_removed_from_playlists,red_views,red_watch_time_minutes
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,CZ,2070,480,935,214,221,1605.14258257352,725.278625886854,0.545083,296,104,35,0.6940624396965368,163,73,0.6798362965978078,925,315,0.8880556267705323,977,311,0.04353836604942418,617,316,163,345,892,1347.4234515540784
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,2681,425,139,3,25,3053.0474752621817,919.3228499655656,0.866497,84,101,247,0.7893465510908108,9,159,0.38910068773730067,79,343,0.9361096791160137,828,366,0.5393883083596873,872,134,286,118,328,3595.775451997084
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,1436,181,518,460,222,1528.4982088728216,1547.2566782174417,0.019591,303,141,91,0.9665616745165551,147,51,0.9647342473732934,596,498,0.6535330020810064,642,387,0.508309483709319,862,376,752,210,626,9713.549908298954
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CG,4743,273,838,250,136,1886.378542149121,1182.089484233771,0.591205,902,396,237,0.6674477276537355,211,129,0.36784575515091245,739,96,0.21941353790743812,810,195,0.738699027174094,914,388,419,493,955,3519.623304310835
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,KZ,3072,354,651,916,60,3307.063635886234,1319.63529188328,0.569211,287,188,51,0.9493182864685404,302,224,0.43079294993009676,886,294,0.5709685987792191,882,266,0.7931068635680134,109,48,346,390,453,3408.6529136978784
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,952,277,379,732,349,8829.114432134369,2116.8235574494815,0.024556,981,406,239,0.3615555983412182,496,4,0.9459492320420922,237,379,0.5289657314067102,53,457,0.04825195899144996,122,349,48,234,924,6883.876039981538
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,8597,249,607,255,378,3532.294485459806,1314.3148623195834,0.304874,210,354,201,0.5504400098034844,190,45,0.8368041025405842,857,126,0.25624286029893295,649,269,0.02823257629341236,824,285,693,405,824,4047.224442887741
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,SA,8487,108,461,781,278,8511.002900636784,1531.717443196193,0.907908,303,455,194,0.8255288746720082,390,104,0.025997927995428105,891,168,0.7133220072158292,445,120,0.9252515770204278,471,299,677,213,777,2530.4954443035144
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,778,240,589,522,227,9514.394627254766,748.6063565472201,0.480601,560,418,136,0.1481276467670829,68,123,0.15877917338505076,191,50,0.9635128469320258,967,276,0.41464627528416265,125,206,693,119,861,6239.677088958692
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,6992,339,328,455,152,697.7761838707497,2868.6064913498712,0.840217,338,37,180,0.39925928041183323,51,103,0.20772638727721648,261,330,0.8224407349931251,423,423,0.5081031104335116,696,260,449,230,41,9255.623763927146
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,LV,7329,188,910,876,139,2360.625389557657,2855.3276803886047,0.16179,788,436,0,0.48091013006197303,132,112,0.50543496771841,472,236,0.668995741863291,882,313,0.779309479083034,126,77,399,361,926,2441.651746905047
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,AU,4547,94,715,117,286,9029.390408456262,781.7896833653906,0.757048,1000,397,195,0.27100525517468166,299,38,0.880986103782203,151,13,0.23610782998288926,700,400,0.7986357089631971,632,397,255,430,918,1397.3778612699882
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,ME,8327,464,92,914,471,6058.566291974229,2994.780028783789,0.807654,766,338,53,0.8614354082128796,446,29,0.8689552237248727,554,38,0.8816929802951768,207,465,0.7311333333942882,19,435,515,273,661,2683.6780902726778
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,3406,301,94,330,96,8730.178941676328,2566.6445708449146,0.89795,257,408,90,0.3562412355562766,271,170,0.7077261429214794,888,176,0.902223932421793,787,186,0.6161026124507607,572,457,613,186,542,9580.01628540347
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,3982,252,142,27,112,4884.516780985015,2848.31366013924,0.461653,861,252,130,0.29746065932426324,23,235,0.06210044042004126,365,384,0.5797257162117653,955,72,0.5094892193613595,755,294,679,102,257,5360.3657678874015
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,6034,167,901,882,129,5256.987332642136,1005.3627513649848,0.691656,900,382,168,0.3800537458084168,400,237,0.9124294066405403,85,47,0.01394815451554754,46,226,0.014354950748077244,296,46,250,56,265,5996.993125104656
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,GD,2119,111,66,119,237,8525.30361190545,2840.863465511543,0.161426,232,479,83,0.033869646624487215,296,158,0.4849126154307237,674,49,0.5011122632235874,787,0,0.5435063780473334,173,345,318,70,901,1232.9699499887015
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,NE,924,277,961,158,6,5404.926439722506,2327.6994381303275,0.411444,938,148,238,0.4064483818696213,474,64,0.3807797935389904,234,491,0.24286142339092742,438,358,0.8982300514875295,644,155,990,29,987,6026.332355868091
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,2139,38,890,406,60,9079.51728796708,2314.246384110247,0.892079,256,306,83,0.6969223591780747,246,50,0.2530206691290471,283,146,0.03432342237932673,16,144,0.6581448793333502,604,475,535,144,552,1592.7708834491373
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,1623,452,587,456,222,597.092954706513,2664.330886527404,0.259963,946,307,119,0.44942846274791615,271,86,0.6844109299349703,723,478,0.7567851044968027,75,98,0.1362150512450494,438,69,857,463,847,3790.4579653127334
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,SG,9526,201,974,465,98,5127.821653402435,2886.628414588882,0.785099,394,177,105,0.00918029650074259,308,78,0.6188547405531795,840,160,0.956083216679064,430,248,0.6128734158535891,130,385,364,496,517,3628.4141830021854
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,SG,8564,325,184,235,83,1939.8823199908754,449.83599945366115,0.15076,744,300,168,0.9895264075547842,363,153,0.6557163779095905,453,382,0.735650649831953,408,128,0.18192320371819992,957,353,994,101,424,6324.671026814851
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,9829,354,2,583,143,1246.174934781078,2707.8698355982265,0.802369,67,211,102,0.250105611579414,284,135,0.1463787073121683,248,24,0.4811940771959171,735,344,0.25529363883136325,507,9,323,395,389,9427.846139437426
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,TV,8051,356,495,237,111,8809.822372954719,909.6208303992622,0.712465,526,455,105,0.7116592394783469,188,84,0.48779287086646106,90,304,0.414914453370386,236,34,0.24052420489196735,517,246,760,292,636,5579.603303074147
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,7880,161,334,632,206,9755.965926434375,417.79961929037347,0.769286,402,229,218,0.26676986396414604,471,87,0.10327546698886547,178,237,0.06389037875177239,417,322,0.3532462924825255,716,283,830,93,329,8816.724789676531
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CH,7852,74,213,551,343,9219.216598403453,2553.549575296731,0.364255,224,483,86,0.7361775955873042,407,129,0.7345740244789539,676,72,0.12185366311979384,577,162,0.23701820211943658,426,27,711,458,889,2849.814648377651
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,PH,5512,254,126,936,219,1763.9389894500134,2008.3902287242558,0.133097,962,259,141,0.41078657188919365,399,135,0.59685416144064,166,252,0.035045044566213934,341,131,0.5789841121685004,677,243,886,50,757,8796.64890048621
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,9311,270,574,329,273,3226.1457668812823,2145.231617882262,0.321818,881,7,168,0.7790083243901941,53,17,0.07229081101173651,162,331,0.08611450448862779,572,221,0.19253375089178415,927,226,122,101,776,8873.736293376434
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,MY,3007,260,304,303,276,3294.283816667711,970.2088391781715,0.171295,221,112,180,0.14565533690360843,377,150,0.3606131534905531,572,198,0.5973401419053589,308,140,0.6067995050586784,143,446,41,144,593,8866.767753985883
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,3964,212,694,779,259,7836.7408428997605,2598.4098091562796,0.630535,868,407,101,0.4788808263212948,52,35,0.3368459337439359,687,52,0.8916922946724629,676,492,0.47115175777909424,454,123,388,7,440,6996.5139908049705
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,8874,379,377,767,6,2163.4277666624466,1598.157296373863,0.07361,221,233,26,0.11813912390294323,476,6,0.8253508279875061,931,117,0.1326324871317881,25,456,0.7245398645796045,930,388,957,251,534,9909.368518920312
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,7279,347,730,268,100,2945.630991733247,886.4510789614831,0.62624,215,371,157,0.17040480649636391,175,204,0.9683648090252965,561,421,0.28597888444944675,888,95,0.11162352297243772,306,216,464,108,334,806.4905392961618
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,7087,309,124,863,463,5936.951848699886,881.3548753475105,0.941149,28,165,87,0.878742098983913,5,126,0.9710987124274053,764,467,0.1877418853311832,720,240,0.4015680994191396,202,158,874,305,312,5933.717924278381
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,1111,190,292,535,39,9790.731302145972,1561.5140848702297,0.742466,864,154,250,0.2795932732437799,468,89,0.10575727488745645,487,111,0.0184774125301278,514,340,0.8199357460658068,377,429,155,380,155,1064.1940896586289
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,EE,320,41,362,312,212,218.55666330698352,1612.565473070758,0.413777,39,465,39,0.06073917600902701,268,50,0.3988929535951816,795,317,0.5359458732139267,10,477,0.5048165950952227,842,228,386,136,862,1844.0368740000467
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,3577,143,609,829,477,6024.788201700857,2461.7930258144324,0.432679,485,1,208,0.17071300299397352,18,120,0.4269158106505663,97,145,0.9747519332447807,449,235,0.08313421446548797,980,87,101,48,856,8106.359645974013
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,1986,55,831,951,342,7120.253964229702,1526.301524866017,0.196586,593,405,192,0.24631208672011262,17,209,0.5506681013821912,542,407,0.9602058140148403,527,295,0.02475063709908376,941,469,468,308,315,5770.441879691493
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,2016,254,342,24,113,9241.36464079578,1048.962404131443,0.597202,980,399,167,0.22772282841188107,66,13,0.25939491905878176,191,357,0.4040850565272036,54,194,0.15255517875578395,885,160,84,182,275,2523.629245434843
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,SV,2715,137,586,645,205,7140.60140586506,2619.5781607952954,0.189301,821,283,207,0.8086857898836456,299,52,0.5772781106350446,994,320,0.03960916107957724,853,317,0.24369482216404093,968,437,800,440,859,2694.223317926843
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,4178,212,606,546,464,9177.31847318063,1047.3365262534257,0.259539,762,120,64,0.48921620164866375,208,57,0.7499680932172951,439,67,0.24530424694144481,286,50,0.01888802297020764,569,281,300,481,648,3155.1545429061434
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,HN,4357,231,855,752,485,8149.776261140345,847.872212004768,0.709912,773,411,204,0.08474880195623313,186,57,0.024539898138508764,813,134,0.418583501778803,772,468,0.052787058204109005,237,360,217,55,630,6506.896332909322
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,3112,56,45,643,388,3724.7796009572853,44.898422932534096,0.995656,702,477,110,0.9669675860357925,129,166,0.9014923508307363,219,359,0.4871859277005034,648,328,0.13164175740413642,264,71,882,489,14,2863.480302061779
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,3855,210,330,411,336,6643.753673106188,511.28930033427855,0.589113,348,39,177,0.9607350197594737,129,248,0.10250586678046714,607,2,0.28212412358355443,754,312,0.952392748384082,535,131,515,500,260,1194.474923367137
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,6290,125,461,167,193,1003.9726192492393,2045.3296159276852,0.725461,409,351,40,0.26178003464943067,456,91,0.14718203265527252,168,317,0.976170636709353,660,223,0.14229126457764973,249,155,408,356,774,6003.584429510271
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,SR,2483,107,834,271,362,1600.9318887552915,1893.2121612065694,0.278107,374,223,242,0.832023193501728,180,103,0.16101373740449798,357,265,0.031230840106081792,706,145,0.9517844584503845,582,298,473,101,898,9472.161256979709
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,4148,230,998,848,194,8829.132357028202,1643.7088435299918,0.233579,759,396,57,0.07332560363462948,132,12,0.6359839689957619,580,100,0.9308966497945198,511,219,0.509051464803896,943,107,935,280,745,3777.3007314387787
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,7295,492,745,234,361,686.3146957210387,1158.3256283325247,0.726998,560,80,2,0.34669162457643776,209,140,0.6261365208293097,570,40,0.22413889220278815,890,343,0.6835545875784352,674,377,547,214,928,9678.413574818764
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,BO,5968,120,316,980,284,3842.139318779939,1335.9612585465532,0.062178,758,10,147,0.36564126032134936,30,169,0.2656931500151011,908,335,0.07029277922211019,944,51,0.5463953156822146,538,330,951,16,389,3102.8379586867673
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,ID,1171,426,163,886,178,1879.3405548126973,1808.6116229736256,0.054783,47,335,219,0.4115851406187092,212,139,0.6886589454360462,875,188,0.3703327900149632,161,351,0.39208125049035913,775,144,246,441,211,4627.967550695973
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,LC,7799,456,724,456,491,7136.187797067473,1146.047641671262,0.118327,880,420,179,0.8881938130018777,127,181,0.9639722794830814,964,468,0.9149767679558557,483,240,0.024142476336986074,44,1,675,110,213,9686.703048335243
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,7186,325,6,665,208,9509.780833571122,2111.7993434306086,0.575953,619,201,222,0.8632470050387652,227,150,0.32238993947004724,947,431,0.5431254930146647,363,292,0.13275007855728505,546,194,831,447,674,123.3210075372615
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,ES,4289,377,375,649,202,5657.84319574268,2615.390569871101,0.783487,808,111,142,0.4560645613179485,347,60,0.41190488624698207,219,105,0.2798840194579283,501,426,0.30671471125174743,474,236,505,145,290,7636.08303276605
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,2339,362,464,77,94,8210.838309152314,2226.592880970478,0.504309,991,267,86,0.9525502475131221,61,162,0.12709220965475576,510,336,0.5353699737564492,942,342,0.3273433297134932,472,41,869,113,893,4198.798081956074
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,5181,92,53,156,192,4182.941480244199,1385.2837321948193,0.520247,41,92,214,0.38546205411122614,231,221,0.687461304400177,954,472,0.39217753964236346,693,423,0.05699413520036134,363,423,82,317,183,9489.077793539635
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,9592,132,63,788,227,6477.346381994962,2673.571147534635,0.76526,320,461,183,0.21301567014404954,387,100,0.10312534615860625,458,384,0.7089014154425134,745,22,0.5807571875460399,764,109,572,437,136,4135.795688043179
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,9874,228,968,367,98,6102.435923091527,2292.020486187456,0.510006,210,440,169,0.34060171422377616,127,151,0.5911636681205431,842,250,0.31739122612058723,308,359,0.887689630907065,435,146,194,461,525,3662.2883443533237
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,1814,331,564,304,66,6787.532928146746,55.31108181439137,0.001865,93,167,34,0.8754178984025796,284,1,0.04590065230877105,286,11,0.36934952192754156,545,272,0.2525372469699979,507,256,288,301,668,5422.054210982382
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,SB,8614,401,204,46,368,4889.5494889482525,1732.1347558206771,0.581497,825,407,92,0.7578762369891173,230,221,0.27750904527085474,186,334,0.1947875645385886,702,358,0.30975711380928417,698,28,997,2,824,6656.143192168282
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,9951,328,512,819,387,7325.916524434114,1383.9429354597396,0.413485,786,51,13,0.5742817783178721,0,102,0.061639332071604214,99,192,0.8982341831393794,190,368,0.9042709902409328,566,437,449,39,988,9240.302847781626
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,EE,5391,266,719,649,277,4395.718942056536,1971.846006944197,0.170578,326,193,99,0.10305947489482015,263,70,0.38520998347757307,919,398,0.2522908443090822,963,416,0.09065665709966719,800,56,354,40,991,61.673370557939755
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,IR,4396,121,899,781,494,5298.20108452836,899.8361947421052,0.717958,239,263,203,0.2445140319561263,5,197,0.6410945825799952,947,46,0.4735097365384606,157,179,0.6688637535579184,957,300,194,270,895,4561.9939264603745
